번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1380332,모자가리비,영업/정상,강원도 속초시 대포동 964-13,340644.147642653,520150.677211565,한식
1380333,한스키친,영업/정상,강원도 속초시 중앙동 482-289,339309.405071213,523318.698638285,한식
1380378,전家,영업/정상,강원도 홍천군 홍천읍 갈마곡리 270-74,279092.890314035,466631.189987921,한식
1380414,두마리찜닭 두찜 강원양양점,영업/정상,강원도 양양군 양양읍 남문리 359-11,341863.020550001,509091.268066827,한식
1380482,GS FOOD SYSTEMS,영업/정상,강원도 춘천시 신동면 증리 938-2,262916.479743035,479728.705273747,기타
1380483,열두달평양손만두,영업/정상,강원도 춘천시 요선동 14-18,263911.978733876,486795.526898234,기타
1380512,반달곰 카페,영업/정상,강원도 횡성군 횡성읍 읍상리 386-12,287207.236997723,443647.238845046,기타
1380521,홍천민물장어,영업/정상,강원도 홍천군 홍천읍 삼마치리 879,276398.610599915,456676.406353194,일식
1380607,스쿨푸드강릉시점,영업/정상,강원도 강릉시 포남동 1178-7,368350.277886113,475669.465341312,분식
1380608,아비꼬,영업/정상,강원도 강릉시 금학동 76,366952.556136599,473911.430296229,한식
1380617,블루독,영업/정상,강원도 강릉시 사천면 미노리 5-1,365070.675063096,482698.029054404,기타
1380618,대관령돼지갈비입암점,영업/정상,강원도 강릉시 입암동 79,368891.473604441,475093.140662033,식육(숯불구이)
1380619,"첫밀, meal",영업/정상,강원도 양양군 양양읍 연창리 138-1,342544.743806936,509785.713531808,기타
1380681,석뽕,영업/정상,강원도 강릉시 포남동 1005-235,368289.868461009,475440.945609889,기타
1380682,케이엠지엠(KMGM)강릉점,영업/정상,강원도 강릉시 교동 1866-5,365481.602667956,475357.405104644,기타
1380683,민요,영업/정상,강원도 강릉시 포남동 1293-1 일송아파트,368638.024909925,476079.651464047,기타
1380754,태백호텔 한국관,영업/정상,강원도 태백시 소도동 345,374119.791056352,405208.468515074,한식
1380755,다래정,영업/정상,강원도 정선군 사북읍 사북리 368-4,361240.963280682,415548.023493216,한식
1380797,본도시락 원주혁신도시점,영업/정상,강원도 원주시 반곡동 1880-7,286784.988721001,425210.346092917,한식
1380860,모녀세끼,영업/정상,강원도 평창군 용평면 속사리 459-3,331984.834367211,460695.686416298,한식
1380864,해피베이크,영업/정상,강원도 속초시 청학동 633-27,338501.998614388,523716.993340934,한식
1380870,맛깔참죽&완도미역홍천점,영업/정상,강원도 홍천군 홍천읍 진리 61-9,278454.238541072,465939.861903131,기타
1380882,24시전주명가콩나물국밥 태백점,영업/정상,강원도 태백시 황지동 38-142,376990.871341365,409806.431676474,한식
1380935,동원냉동,영업/정상,강원도 속초시 금호동 482-279,339120.059046675,523226.746059446,한식
1380944,두잇어게인,영업/정상,강원도 홍천군 홍천읍 희망리 360-2,277545.76404084,465555.324901667,기타
1380945,원스커피(one's coffee),영업/정상,강원도 홍천군 홍천읍 연봉리 471-10,277306.429328029,464660.376971529,기타
1380946,늘솔길카페,영업/정상,강원도 홍천군 홍천읍 삼마치리 879,276398.610599915,456676.406353194,기타
1380947,최짬뽕,영업/정상,강원도 홍천군 홍천읍 갈마곡리 500-3,278850.016725459,465524.747152665,중국식
1380952,헬로베트남쌀국수 철원점,영업/정상,강원도 철원군 근남면 육단리 280-47 근남식당,241067.882647442,526138.846419277,"외국음식전문점(인도,태국등)"
1380989,연수네 분식,영업/정상,강원도 양양군 서면 오색리 460-30 오색일반상가,326962.412877947,509368.520866833,분식
1380994,풍악을울리소,영업/정상,강원도 원주시 문막읍 건등리 1488,273385.205578369,424262.690564613,한식
1380995,뉴욕버거단계점,영업/정상,강원도 원주시 단계동 910-12,282991.095,426788.965,패밀리레스트랑
1380996,카페원에프,영업/정상,강원도 원주시 무실동 1731-10,282155.015,426629.485,기타
1380997,조푸드원주,영업/정상,강원도 원주시 무실동 1066-1,281341.144426418,424592.554935727,한식
1381075,다슬기천국,영업/정상,강원도 정선군 정선읍 봉양리 349-17,347407.963774948,432177.729993487,한식
1381078,알바트로스,영업/정상,강원도 강릉시 홍제동 1019-1,364526.413212639,474451.879360401,기타
1381079,시시호,영업/정상,강원도 강릉시 사천면 노동리 427-2,361312.831697499,480697.414213626,기타
1381100,짚신매운갈비찜 양구점,영업/정상,강원도 양구군 양구읍 상리 273-15,286739.897593631,511997.321242268,한식
1381114,어몽보틀샵,영업/정상,강원도 강릉시 성남동 49-2,367393.44379928,474054.64936007,기타
1381115,대게특별시,영업/정상,강원도 강릉시 성남동 46-16,367337.926567796,474071.699295369,한식
1381132,자갈치산꼼장어,영업/정상,강원도 홍천군 홍천읍 연봉리 4-29,277937.25347002,465222.536644631,기타
1381143,청년피자 휘닉스파크점,영업/정상,강원도 평창군 봉평면 면온리 879-2,318370.361329469,453305.195914621,기타
1381152,도째비해장국,영업/정상,강원도 동해시 발한동 39-17,386276.203396716,451652.839237002,탕류(보신용)
1381158,하루전,영업/정상,강원도 속초시 영랑동 229-33,339264.668538502,524643.45693908,기타
1381207,홍게너라면,영업/정상,강원도 속초시 동명동 38-1,339991.747412596,524514.468820717,한식
1381224,소셜테라피워크룸,영업/정상,강원도 원주시 단구동 1564-10,283736.182409246,425000.248810192,기타
1381225,드루와이정,영업/정상,강원도 원주시 호저면 만종리 973-3,279407.221614976,427976.95782191,기타
1381262,새참,영업/정상,강원도 삼척시 남양동 55-4 중앙시장,391554.434447351,439972.918024365,한식
1381263,녹두&감자,영업/정상,강원도 삼척시 남양동 55-4 중앙시장,391554.434447351,439972.918024365,한식
1381264,떡볶이일번지,영업/정상,강원도 삼척시 남양동 55-4 중앙시장,391554.434447351,439972.918024365,분식
1381265,제발시켜주세요,영업/정상,강원도 삼척시 남양동 93-5 용비타워,391764.124893401,439769.099230877,한식
1381292,메가샵크로플 태백황지점,영업/정상,강원도 태백시 황지동 27-3,376879.184447772,409535.180163084,기타
1381301,피프티 피프티,영업/정상,강원도 양양군 현남면 인구리 52-5,354626.099353957,497721.079723457,분식
1381347,화로상회정선고한점,영업/정상,강원도 정선군 고한읍 고한리 62-24,364606.061712912,412529.191852048,한식
1381355,카페9-7,영업/정상,강원도 태백시 소도동 23-22,375340.703018846,405341.726530247,기타
1381409,카페WLCM,영업/정상,강원도 춘천시 효자동 303-14,264635.794136071,484905.340382649,기타
1381426,모퉁이카페,영업/정상,강원도 평창군 방림면 계촌리 2581-2,315474.852189378,439632.89295449,기타
1381456,장터 장칼국수,영업/정상,강원도 양양군 양양읍 남문리 57 양양시장조합상가,342360.057896696,509265.054201138,한식
1381457,해송장칼국수,영업/정상,강원도 양양군 현남면 지경리 2-6,358514.195588865,492384.432076051,한식
1381515,우리집 먹거리,영업/정상,강원도 평창군 봉평면 창동리 286-3,321643.622847697,457904.880433149,한식
1381533,굽네치킨 영월점,영업/정상,강원도 영월군 영월읍 영흥리 940-8,330413.209979465,410065.140056498,호프/통닭
1381576,순살만공격단계점,영업/정상,강원도 원주시 단계동 820-12,282306.122863453,427842.583751136,호프/통닭
1381577,영월식당기업도시점,영업/정상,강원도 원주시 지정면 가곡리 1495-1,277216.381416408,431537.498667285,한식
1381578,원주양평해장국,영업/정상,강원도 원주시 단계동 879-8,282205.530916354,427284.831687092,한식
1381579,유키,영업/정상,강원도 원주시 무실동 1850-5 휴먼팰리스,282306.876254139,426085.974650539,일식
1381614,황토집,영업/정상,강원도 인제군 인제읍 상동리 253,302992.137648452,507764.118582626,한식
1381745,스프링셀러,영업/정상,강원도 원주시 단구동 1478-4 유승아파트,285682.003235819,424687.301417192,기타
1381756,잔치집,영업/정상,강원도 정선군 정선읍 봉양리 349-4 5호,347413.726114794,432201.86998949,한식
1381780,디저트카페모두롱 메이힐스점,영업/정상,강원도 정선군 고한읍 고한리 142 메이힐스리조트,362830.993425228,413767.741591068,기타
1381801,오지칠리(OGICHILLLI),영업/정상,강원도 원주시 명륜동 644-1,283614.891449625,425888.51360496,호프/통닭
1381802,밀라,영업/정상,강원도 원주시 학성동 980-5,283149.706087287,428751.8103782,한식
1381876,민들레주막,영업/정상,강원도 원주시 단구동 267 현대아카데미프라자,285374.856489138,426587.24417121,한식
1381891,아쿠아스넥,영업/정상,강원도 원주시 단구동 192-5,285172.86129794,425713.695297587,기타
1381892,떡볶이참잘하는집떡참원주무실점,영업/정상,강원도 원주시 단계동 894-10,282437.972318621,426871.157144205,한식
1381893,타슈켄트(TOSHKENT),영업/정상,강원도 원주시 중앙동 188-1,284343.96129058,427731.781293167,"외국음식전문점(인도,태국등)"
1381895,스시카이토,영업/정상,강원도 강릉시 초당동 134,368796.130961502,477382.05178731,일식
1381915,양양 만남의식당,영업/정상,강원도 양양군 손양면 송현리 232-9,343409.624891701,508979.382353809,한식
1381970,카페용화,영업/정상,강원도 삼척시 근덕면 용화리 14-18 대궐펜션,404336.551117971,423321.06010823,기타
1381973,산뜰,영업/정상,강원도 춘천시 신북읍 용산리 341-3,262093.343247948,493816.693117518,기타
1381974,호주에서온스시 춘천우두점,영업/정상,강원도 춘천시 우두동 1089 춘천우두이지더원시그니처,264679.912044023,489794.047137665,일식
1381975,메가박스 중앙 춘천석사지점,영업/정상,강원도 춘천시 석사동 980,265760.750878195,484782.142992886,기타
1382008,원다방,영업/정상,강원도 영월군 주천면 주천리 1265-2,312401.46491711,419494.422768752,한식
1382009,메종 드 예밀,영업/정상,강원도 영월군 김삿갓면 예밀리 103,341235.845313605,405590.795461425,경양식
1382054,빵명장망상해수욕장점썸데이,영업/정상,강원도 동해시 망상동 393-34,384491.866485666,456556.346171739,기타
1382064,근영이네 토스트점,영업/정상,강원도 양양군 양양읍 남문리 57 양양시장조합상가,342360.057896696,509265.054201138,기타
1382140,국시&포차,영업/정상,강원도 동해시 이도동 172-1,386790.560534944,443981.490959723,한식
1382141,지구인커피(GIGUIN COFFEE),영업/정상,강원도 동해시 망상동 393-36,384591.999508694,456540.406384548,기타
1382267,머구리,영업/정상,강원도 삼척시 갈천동 14 나눔마트,391832.66709827,442775.846453499,한식
1382268,일가,영업/정상,강원도 삼척시 갈천동 138-2,391152.197765861,442526.612474287,한식
1382296,다이닝조개본점,영업/정상,강원도 강릉시 강문동 27-23,369138.143120122,478170.101252928,한식
1382302,유가네닭칼국수 만두집,영업/정상,강원도 동해시 발한동 225,385800.168502491,451311.804941755,한식
1382303,어달그자리식당,영업/정상,강원도 동해시 어달동 188-7,387166.04536938,453701.07796895,한식
1382334,신쭈꾸미,영업/정상,강원도 원주시 우산동 123-26,283056.285480061,430150.746452438,한식
1382335,토토당,영업/정상,강원도 원주시 태장동 1284-5,283971.654304726,431334.07534654,기타
1382366,꼬시네돈가스 하나로마트점,영업/정상,강원도 속초시 교동 673-1,338253.717723804,522445.158586875,경양식
1382405,천객,영업/정상,강원도 강릉시 포남동 1082-2,368155.391251199,476110.191137382,중국식
1382406,미우,영업/정상,강원도 강릉시 홍제동 885,363914.368564581,473881.140852116,기타
1382486,이런이궈마라탕,영업/정상,강원도 강릉시 금학동 37-1,367059.093229481,474045.185331711,탕류(보신용)
1382487,달달헤롱,영업/정상,강원도 강릉시 연곡면 영진리 381 영진 코아루비치테라스,362171.473487487,486683.594839636,기타
1382512,속초대게여왕,영업/정상,강원도 속초시 중앙동 473-28,339208.614440952,523502.575177513,한식
1382550,팟타이키친,영업/정상,강원도 강릉시 교동 1827-3,365537.76272933,475681.553567561,"외국음식전문점(인도,태국등)"
1382551,초당오죽헌소갈비찜강문안목해변점,영업/정상,강원도 강릉시 초당동 343-2,368423.556825811,478351.336832204,한식
1382552,프레드피자강릉점,영업/정상,강원도 강릉시 포남동 854-1,367489.832584158,475198.405151335,기타
1382630,30키친,영업/정상,강원도 평창군 봉평면 면온리 954-15,317999.017805998,453904.205062475,분식
1382689,89카페,영업/정상,강원도 삼척시 원덕읍 갈남리 89,406106.08896727,422376.208378052,기타
1382805,고향해장국,영업/정상,강원도 속초시 교동 1022-3,338429.914490845,522651.951384252,한식
1382826,프리에어스페이스(Free Air Space),영업/정상,강원도 춘천시 효자동 632-1,265465.06562911,485841.329646172,기타
